Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Year,Month,Day,Weekday Name,Revenue Per Unit,Gender Code,High Value,Customer Age Group,Season ,Quarter,Year-Month,,,,,,,Sales Performance,
764,25-03-2023,CUST764,Female,40,Clothing,1,25,25,2023,March,25,Saturday,25,0,No,31-45,Summer,1,2023-03,,,,,,,,
765,09-06-2023,CUST765,Male,43,Clothing,4,50,200,2023,June,9,Friday,50,1,No,31-45,Monsoon,2,2023-06,,,,,,,,
766,25-02-2023,CUST766,Male,38,Electronics,3,300,900,2023,February,25,Saturday,300,1,No,31-45,Winter,1,2023-02,,,,,,,,
767,24-10-2023,CUST767,Male,39,Beauty,3,25,75,2023,October,24,Tuesday,25,1,No,31-45,Autumn,4,2023-10,,,,,,,,
768,14-01-2023,CUST768,Female,24,Beauty,3,25,75,2023,January,14,Saturday,25,0,No,18-30,Winter,1,2023-01,,,,,,,,
769,09-06-2023,CUST769,Female,31,Electronics,4,30,120,2023,June,9,Friday,30,0,No,31-45,Monsoon,2,2023-06,,,,,,,,
770,22-10-2023,CUST770,Male,32,Clothing,1,50,50,2023,October,22,Sunday,50,1,No,31-45,Autumn,4,2023-10,,,,,,,,
771,13-12-2023,CUST771,Male,24,Electronics,2,25,50,2023,December,13,Wednesday,25,1,No,18-30,Winter,4,2023-12,,,,,,,,
772,12-07-2023,CUST772,Male,26,Electronics,1,30,30,2023,July,12,Wednesday,30,1,No,18-30,Monsoon,3,2023-07,,,,,,,,
773,23-07-2023,CUST773,Male,25,Electronics,4,500,2000,2023,July,23,Sunday,500,1,Yes,18-30,Monsoon,3,2023-07,,,,,,,,
774,12-04-2023,CUST774,Female,40,Clothing,2,25,50,2023,April,12,Wednesday,25,0,No,31-45,Summer,2,2023-04,,,,,,,,
775,08-02-2023,CUST775,Female,46,Electronics,4,25,100,2023,February,8,Wednesday,25,0,No,46+,Winter,1,2023-02,,,,,,,,
776,31-10-2023,CUST776,Male,35,Clothing,3,30,90,2023,October,31,Tuesday,30,1,No,31-45,Autumn,4,2023-10,,,,,,,,
777,20-12-2023,CUST777,Male,48,Electronics,3,50,150,2023,December,20,Wednesday,50,1,No,46+,Winter,4,2023-12,,,,,,,,
778,18-11-2023,CUST778,Female,47,Beauty,4,25,100,2023,November,18,Saturday,25,0,No,46+,Autumn,4,2023-11,,,,,,,,
779,05-05-2023,CUST779,Female,56,Electronics,2,500,1000,2023,May,5,Friday,500,0,No,46+,Summer,2,2023-05,,,,,,,,
780,22-02-2023,CUST780,Male,52,Electronics,2,25,50,2023,February,22,Wednesday,25,1,No,46+,Winter,1,2023-02,,,,,,,,
781,23-12-2023,CUST781,Male,35,Beauty,1,500,500,2023,December,23,Saturday,500,1,No,31-45,Winter,4,2023-12,,,,,,,,
782,04-06-2023,CUST782,Male,59,Clothing,3,300,900,2023,June,4,Sunday,300,1,No,46+,Monsoon,2,2023-06,,,,,,,,
783,17-12-2023,CUST783,Female,56,Clothing,1,300,300,2023,December,17,Sunday,300,0,No,46+,Winter,4,2023-12,,,,,,,,
784,04-11-2023,CUST784,Female,34,Electronics,1,500,500,2023,November,4,Saturday,500,0,No,31-45,Autumn,4,2023-11,,,,,,,,
785,03-03-2023,CUST785,Female,31,Beauty,4,50,200,2023,March,3,Friday,50,0,No,31-45,Summer,1,2023-03,,,,,,,,
786,17-10-2023,CUST786,Male,48,Clothing,4,25,100,2023,October,17,Tuesday,25,1,No,46+,Autumn,4,2023-10,,,,,,,,
787,22-01-2023,CUST787,Male,41,Electronics,1,25,25,2023,January,22,Sunday,25,1,No,31-45,Winter,1,2023-01,,,,,,,,
788,27-06-2023,CUST788,Female,52,Beauty,3,300,900,2023,June,27,Tuesday,300,0,No,46+,Monsoon,2,2023-06,,,,,,,,
789,30-09-2023,CUST789,Female,61,Clothing,4,500,2000,2023,September,30,Saturday,500,0,Yes,46+,Monsoon,3,2023-09,,,,,,,,
790,08-08-2023,CUST790,Male,62,Clothing,1,25,25,2023,August,8,Tuesday,25,1,No,46+,Monsoon,3,2023-08,,,,,,,,
791,05-12-2023,CUST791,Female,51,Beauty,1,25,25,2023,December,5,Tuesday,25,0,No,46+,Winter,4,2023-12,,,,,,,,
792,09-07-2023,CUST792,Female,20,Beauty,1,50,50,2023,July,9,Sunday,50,0,No,18-30,Monsoon,3,2023-07,,,,,,,,
793,05-02-2023,CUST793,Male,54,Beauty,1,30,30,2023,February,5,Sunday,30,1,No,46+,Winter,1,2023-02,,,,,,,,
794,17-09-2023,CUST794,Female,60,Beauty,1,300,300,2023,September,17,Sunday,300,0,No,46+,Monsoon,3,2023-09,,,,,,,,
795,28-11-2023,CUST795,Male,57,Electronics,1,300,300,2023,November,28,Tuesday,300,1,No,46+,Autumn,4,2023-11,,,,,,,,
796,24-06-2023,CUST796,Male,43,Beauty,4,30,120,2023,June,24,Saturday,30,1,No,31-45,Monsoon,2,2023-06,,,,,,,,
797,07-01-2023,CUST797,Male,40,Clothing,3,25,75,2023,January,7,Saturday,25,1,No,31-45,Winter,1,2023-01,,,,,,,,
798,04-08-2023,CUST798,Male,61,Clothing,1,50,50,2023,August,4,Friday,50,1,No,46+,Monsoon,3,2023-08,,,,,,,,
799,08-09-2023,CUST799,Male,56,Electronics,2,50,100,2023,September,8,Friday,50,1,No,46+,Monsoon,3,2023-09,,,,,,,,
800,24-02-2023,CUST800,Male,32,Clothing,4,300,1200,2023,February,24,Friday,300,1,Yes,31-45,Winter,1,2023-02,,,,,,,,
801,10-08-2023,CUST801,Male,21,Clothing,4,50,200,2023,August,10,Thursday,50,1,No,18-30,Monsoon,3,2023-08,,,,,,,,
802,05-07-2023,CUST802,Female,46,Beauty,1,30,30,2023,July,5,Wednesday,30,0,No,46+,Monsoon,3,2023-07,,,,,,,,
803,22-11-2023,CUST803,Male,39,Clothing,4,25,100,2023,November,22,Wednesday,25,1,No,31-45,Autumn,4,2023-11,,,,,,,,
804,24-08-2023,CUST804,Male,42,Electronics,1,30,30,2023,August,24,Thursday,30,1,No,31-45,Monsoon,3,2023-08,,,,,,,,
805,29-12-2023,CUST805,Female,30,Beauty,3,500,1500,2023,December,29,Friday,500,0,Yes,18-30,Winter,4,2023-12,,,,,,,,
806,20-03-2023,CUST806,Female,35,Beauty,3,300,900,2023,March,20,Monday,300,0,No,31-45,Summer,1,2023-03,,,,,,,,
807,11-08-2023,CUST807,Female,50,Electronics,4,50,200,2023,August,11,Friday,50,0,No,46+,Monsoon,3,2023-08,,,,,,,,
808,01-04-2023,CUST808,Male,33,Beauty,4,500,2000,2023,April,1,Saturday,500,1,Yes,31-45,Summer,2,2023-04,,,,,,,,
809,25-09-2023,CUST809,Female,62,Beauty,2,50,100,2023,September,25,Monday,50,0,No,46+,Monsoon,3,2023-09,,,,,,,,
810,30-11-2023,CUST810,Male,59,Electronics,4,25,100,2023,November,30,Thursday,25,1,No,46+,Autumn,4,2023-11,,,,,,,,
811,19-05-2023,CUST811,Male,61,Beauty,2,25,50,2023,May,19,Friday,25,1,No,46+,Summer,2,2023-05,,,,,,,,
812,12-11-2023,CUST812,Male,19,Electronics,3,25,75,2023,November,12,Sunday,25,1,No,18-30,Autumn,4,2023-11,,,,,,,,
813,03-10-2023,CUST813,Male,52,Electronics,3,50,150,2023,October,3,Tuesday,50,1,No,46+,Autumn,4,2023-10,,,,,,,,
814,05-09-2023,CUST814,Female,59,Clothing,1,500,500,2023,September,5,Tuesday,500,0,No,46+,Monsoon,3,2023-09,,,,,,,,
815,27-08-2023,CUST815,Female,51,Clothing,3,25,75,2023,August,27,Sunday,25,0,No,46+,Monsoon,3,2023-08,,,,,,,,
816,12-08-2023,CUST816,Male,47,Beauty,2,500,1000,2023,August,12,Saturday,500,1,No,46+,Monsoon,3,2023-08,,,,,,,,
817,31-10-2023,CUST817,Male,30,Beauty,4,50,200,2023,October,31,Tuesday,50,1,No,18-30,Autumn,4,2023-10,,,,,,,,
818,18-05-2023,CUST818,Male,30,Electronics,1,500,500,2023,May,18,Thursday,500,1,No,18-30,Summer,2,2023-05,,,,,,,,
819,15-06-2023,CUST819,Female,35,Beauty,2,50,100,2023,June,15,Thursday,50,0,No,31-45,Monsoon,2,2023-06,,,,,,,,
820,06-05-2023,CUST820,Male,49,Electronics,4,50,200,2023,May,6,Saturday,50,1,No,46+,Summer,2,2023-05,,,,,,,,
821,14-02-2023,CUST821,Male,49,Electronics,1,300,300,2023,February,14,Tuesday,300,1,No,46+,Winter,1,2023-02,,,,,,,,
822,23-05-2023,CUST822,Female,52,Beauty,3,50,150,2023,May,23,Tuesday,50,0,No,46+,Summer,2,2023-05,,,,,,,,
823,19-08-2023,CUST823,Female,56,Electronics,2,50,100,2023,August,19,Saturday,50,0,No,46+,Monsoon,3,2023-08,,,,,,,,
824,05-05-2023,CUST824,Male,63,Clothing,4,30,120,2023,May,5,Friday,30,1,No,46+,Summer,2,2023-05,,,,,,,,
825,26-08-2023,CUST825,Female,46,Beauty,1,25,25,2023,August,26,Saturday,25,0,No,46+,Monsoon,3,2023-08,,,,,,,,
826,19-10-2023,CUST826,Female,46,Clothing,1,300,300,2023,October,19,Thursday,300,0,No,46+,Autumn,4,2023-10,,,,,,,,
827,09-11-2023,CUST827,Male,61,Beauty,3,300,900,2023,November,9,Thursday,300,1,No,46+,Autumn,4,2023-11,,,,,,,,
828,09-12-2023,CUST828,Female,33,Electronics,4,300,1200,2023,December,9,Saturday,300,0,Yes,31-45,Winter,4,2023-12,,,,,,,,
829,14-07-2023,CUST829,Male,61,Beauty,3,30,90,2023,July,14,Friday,30,1,No,46+,Monsoon,3,2023-07,,,,,,,,
830,22-06-2023,CUST830,Female,64,Clothing,3,50,150,2023,June,22,Thursday,50,0,No,46+,Monsoon,2,2023-06,,,,,,,,
831,15-01-2023,CUST831,Male,27,Electronics,4,25,100,2023,January,15,Sunday,25,1,No,18-30,Winter,1,2023-01,,,,,,,,
832,11-09-2023,CUST832,Male,47,Beauty,4,500,2000,2023,September,11,Monday,500,1,Yes,46+,Monsoon,3,2023-09,,,,,,,,
833,16-06-2023,CUST833,Male,42,Beauty,4,50,200,2023,June,16,Friday,50,1,No,31-45,Monsoon,2,2023-06,,,,,,,,
834,04-04-2023,CUST834,Female,56,Beauty,2,30,60,2023,April,4,Tuesday,30,0,No,46+,Summer,2,2023-04,,,,,,,,
835,07-09-2023,CUST835,Male,37,Clothing,4,50,200,2023,September,7,Thursday,50,1,No,31-45,Monsoon,3,2023-09,,,,,,,,
836,19-04-2023,CUST836,Female,22,Clothing,1,50,50,2023,April,19,Wednesday,50,0,No,18-30,Summer,2,2023-04,,,,,,,,
837,01-07-2023,CUST837,Male,18,Beauty,3,30,90,2023,July,1,Saturday,30,1,No,18-30,Monsoon,3,2023-07,,,,,,,,
838,13-05-2023,CUST838,Male,47,Electronics,2,300,600,2023,May,13,Saturday,300,1,No,46+,Summer,2,2023-05,,,,,,,,
839,24-06-2023,CUST839,Female,20,Electronics,4,300,1200,2023,June,24,Saturday,300,0,Yes,18-30,Monsoon,2,2023-06,,,,,,,,
840,24-05-2023,CUST840,Male,62,Clothing,2,25,50,2023,May,24,Wednesday,25,1,No,46+,Summer,2,2023-05,,,,,,,,
841,02-11-2023,CUST841,Male,31,Electronics,4,25,100,2023,November,2,Thursday,25,1,No,31-45,Autumn,4,2023-11,,,,,,,,
842,26-12-2023,CUST842,Female,47,Clothing,2,300,600,2023,December,26,Tuesday,300,0,No,46+,Winter,4,2023-12,,,,,,,,
843,22-05-2023,CUST843,Male,21,Beauty,3,500,1500,2023,May,22,Monday,500,1,Yes,18-30,Summer,2,2023-05,,,,,,,,
844,12-10-2023,CUST844,Male,35,Clothing,3,50,150,2023,October,12,Thursday,50,1,No,31-45,Autumn,4,2023-10,,,,,,,,
845,06-01-2023,CUST845,Male,54,Clothing,1,500,500,2023,January,6,Friday,500,1,No,46+,Winter,1,2023-01,,,,,,,,
846,22-09-2023,CUST846,Male,42,Beauty,1,50,50,2023,September,22,Friday,50,1,No,31-45,Monsoon,3,2023-09,,,,,,,,
847,08-04-2023,CUST847,Female,18,Electronics,4,300,1200,2023,April,8,Saturday,300,0,Yes,18-30,Summer,2,2023-04,,,,,,,,
848,13-02-2023,CUST848,Female,63,Clothing,3,25,75,2023,February,13,Monday,25,0,No,46+,Winter,1,2023-02,,,,,,,,
849,04-05-2023,CUST849,Male,32,Clothing,2,25,50,2023,May,4,Thursday,25,1,No,31-45,Summer,2,2023-05,,,,,,,,
850,28-07-2023,CUST850,Female,26,Beauty,2,500,1000,2023,July,28,Friday,500,0,No,18-30,Monsoon,3,2023-07,,,,,,,,
851,08-09-2023,CUST851,Male,32,Electronics,2,25,50,2023,September,8,Friday,25,1,No,31-45,Monsoon,3,2023-09,,,,,,,,
852,12-10-2023,CUST852,Female,41,Clothing,1,300,300,2023,October,12,Thursday,300,0,No,31-45,Autumn,4,2023-10,,,,,,,,
853,04-05-2023,CUST853,Male,21,Beauty,2,500,1000,2023,May,4,Thursday,500,1,No,18-30,Summer,2,2023-05,,,,,,,,
854,20-12-2023,CUST854,Male,29,Clothing,1,50,50,2023,December,20,Wednesday,50,1,No,18-30,Winter,4,2023-12,,,,,,,,
855,01-09-2023,CUST855,Male,54,Beauty,1,25,25,2023,September,1,Friday,25,1,No,46+,Monsoon,3,2023-09,,,,,,,,
856,27-11-2023,CUST856,Male,54,Electronics,4,30,120,2023,November,27,Monday,30,1,No,46+,Autumn,4,2023-11,,,,,,,,
857,31-12-2023,CUST857,Male,60,Electronics,2,25,50,2023,December,31,Sunday,25,1,No,46+,Winter,4,2023-12,,,,,,,,
858,09-09-2023,CUST858,Male,23,Electronics,2,50,100,2023,September,9,Saturday,50,1,No,18-30,Monsoon,3,2023-09,,,,,,,,
859,18-08-2023,CUST859,Female,56,Electronics,3,500,1500,2023,August,18,Friday,500,0,Yes,46+,Monsoon,3,2023-08,,,,,,,,
860,09-01-2023,CUST860,Male,63,Clothing,4,50,200,2023,January,9,Monday,50,1,No,46+,Winter,1,2023-01,,,,,,,,
861,17-02-2023,CUST861,Female,41,Clothing,3,30,90,2023,February,17,Friday,30,0,No,31-45,Winter,1,2023-02,,,,,,,,
862,31-05-2023,CUST862,Male,28,Electronics,4,300,1200,2023,May,31,Wednesday,300,1,Yes,18-30,Summer,2,2023-05,,,,,,,,
863,24-04-2023,CUST863,Female,30,Electronics,2,25,50,2023,April,24,Monday,25,0,No,18-30,Summer,2,2023-04,,,,,,,,
864,27-07-2023,CUST864,Female,51,Electronics,1,500,500,2023,July,27,Thursday,500,0,No,46+,Monsoon,3,2023-07,,,,,,,,
865,21-12-2023,CUST865,Female,42,Clothing,1,300,300,2023,December,21,Thursday,300,0,No,31-45,Winter,4,2023-12,,,,,,,,
866,05-05-2023,CUST866,Male,24,Electronics,1,50,50,2023,May,5,Friday,50,1,No,18-30,Summer,2,2023-05,,,,,,,,
867,06-06-2023,CUST867,Male,21,Electronics,1,500,500,2023,June,6,Tuesday,500,1,No,18-30,Monsoon,2,2023-06,,,,,,,,
868,06-12-2023,CUST868,Female,25,Electronics,1,300,300,2023,December,6,Wednesday,300,0,No,18-30,Winter,4,2023-12,,,,,,,,
869,25-10-2023,CUST869,Male,37,Beauty,3,500,1500,2023,October,25,Wednesday,500,1,Yes,31-45,Autumn,4,2023-10,,,,,,,,
870,08-07-2023,CUST870,Female,46,Electronics,4,30,120,2023,July,8,Saturday,30,0,No,46+,Monsoon,3,2023-07,,,,,,,,
871,31-08-2023,CUST871,Male,62,Beauty,2,30,60,2023,August,31,Thursday,30,1,No,46+,Monsoon,3,2023-08,,,,,,,,
872,11-10-2023,CUST872,Female,63,Beauty,3,25,75,2023,October,11,Wednesday,25,0,No,46+,Autumn,4,2023-10,,,,,,,,
873,29-09-2023,CUST873,Female,27,Electronics,4,25,100,2023,September,29,Friday,25,0,No,18-30,Monsoon,3,2023-09,,,,,,,,
874,26-06-2023,CUST874,Male,60,Beauty,1,30,30,2023,June,26,Monday,30,1,No,46+,Monsoon,2,2023-06,,,,,,,,
875,06-08-2023,CUST875,Female,51,Electronics,4,500,2000,2023,August,6,Sunday,500,0,Yes,46+,Monsoon,3,2023-08,,,,,,,,
876,09-10-2023,CUST876,Male,43,Clothing,4,30,120,2023,October,9,Monday,30,1,No,31-45,Autumn,4,2023-10,,,,,,,,
877,19-06-2023,CUST877,Female,58,Clothing,1,25,25,2023,June,19,Monday,25,0,No,46+,Monsoon,2,2023-06,,,,,,,,
878,30-06-2023,CUST878,Female,20,Clothing,1,30,30,2023,June,30,Friday,30,0,No,18-30,Monsoon,2,2023-06,,,,,,,,
879,26-12-2023,CUST879,Male,23,Clothing,1,30,30,2023,December,26,Tuesday,30,1,No,18-30,Winter,4,2023-12,,,,,,,,
880,21-08-2023,CUST880,Male,22,Beauty,2,500,1000,2023,August,21,Monday,500,1,No,18-30,Monsoon,3,2023-08,,,,,,,,
881,19-05-2023,CUST881,Male,22,Electronics,1,300,300,2023,May,19,Friday,300,1,No,18-30,Summer,2,2023-05,,,,,,,,
882,06-06-2023,CUST882,Female,64,Electronics,2,25,50,2023,June,6,Tuesday,25,0,No,46+,Monsoon,2,2023-06,,,,,,,,
883,09-05-2023,CUST883,Male,40,Electronics,1,500,500,2023,May,9,Tuesday,500,1,No,31-45,Summer,2,2023-05,,,,,,,,
884,29-04-2023,CUST884,Female,26,Clothing,2,30,60,2023,April,29,Saturday,30,0,No,18-30,Summer,2,2023-04,,,,,,,,
885,03-03-2023,CUST885,Female,52,Clothing,4,30,120,2023,March,3,Friday,30,0,No,46+,Summer,1,2023-03,,,,,,,,
886,09-04-2023,CUST886,Male,37,Electronics,3,300,900,2023,April,9,Sunday,300,1,No,31-45,Summer,2,2023-04,,,,,,,,
887,11-06-2023,CUST887,Male,59,Clothing,4,25,100,2023,June,11,Sunday,25,1,No,46+,Monsoon,2,2023-06,,,,,,,,
888,03-03-2023,CUST888,Female,52,Electronics,4,25,100,2023,March,3,Friday,25,0,No,46+,Summer,1,2023-03,,,,,,,,
889,02-10-2023,CUST889,Female,35,Electronics,1,50,50,2023,October,2,Monday,50,0,No,31-45,Autumn,4,2023-10,,,,,,,,
890,20-12-2023,CUST890,Male,34,Electronics,2,25,50,2023,December,20,Wednesday,25,1,No,31-45,Winter,4,2023-12,,,,,,,,
891,05-04-2023,CUST891,Male,41,Electronics,3,300,900,2023,April,5,Wednesday,300,1,No,31-45,Summer,2,2023-04,,,,,,,,
892,09-04-2023,CUST892,Male,20,Electronics,1,50,50,2023,April,9,Sunday,50,1,No,18-30,Summer,2,2023-04,,,,,,,,
893,21-04-2023,CUST893,Male,49,Electronics,1,50,50,2023,April,21,Friday,50,1,No,46+,Summer,2,2023-04,,,,,,,,
894,05-09-2023,CUST894,Male,52,Electronics,1,30,30,2023,September,5,Tuesday,30,1,No,46+,Monsoon,3,2023-09,,,,,,,,
895,22-05-2023,CUST895,Female,55,Clothing,4,30,120,2023,May,22,Monday,30,0,No,46+,Summer,2,2023-05,,,,,,,,
896,29-10-2023,CUST896,Female,30,Electronics,2,25,50,2023,October,29,Sunday,25,0,No,18-30,Autumn,4,2023-10,,,,,,,,
897,26-09-2023,CUST897,Female,64,Electronics,2,50,100,2023,September,26,Tuesday,50,0,No,46+,Monsoon,3,2023-09,,,,,,,,
898,02-11-2023,CUST898,Female,42,Clothing,3,30,90,2023,November,2,Thursday,30,0,No,31-45,Autumn,4,2023-11,,,,,,,,
899,25-05-2023,CUST899,Male,26,Clothing,2,300,600,2023,May,25,Thursday,300,1,No,18-30,Summer,2,2023-05,,,,,,,,
900,21-02-2023,CUST900,Male,21,Clothing,2,30,60,2023,February,21,Tuesday,30,1,No,18-30,Winter,1,2023-02,,,,,,,,
901,10-04-2023,CUST901,Male,31,Electronics,1,30,30,2023,April,10,Monday,30,1,No,31-45,Summer,2,2023-04,,,,,,,,
902,01-06-2023,CUST902,Female,54,Beauty,1,50,50,2023,June,1,Thursday,50,0,No,46+,Monsoon,2,2023-06,,,,,,,,
903,27-04-2023,CUST903,Female,51,Beauty,4,50,200,2023,April,27,Thursday,50,0,No,46+,Summer,2,2023-04,,,,,,,,
904,04-07-2023,CUST904,Male,28,Clothing,1,500,500,2023,July,4,Tuesday,500,1,No,18-30,Monsoon,3,2023-07,,,,,,,,
905,02-04-2023,CUST905,Male,58,Beauty,1,300,300,2023,April,2,Sunday,300,1,No,46+,Summer,2,2023-04,,,,,,,,
906,04-06-2023,CUST906,Female,20,Clothing,1,50,50,2023,June,4,Sunday,50,0,No,18-30,Monsoon,2,2023-06,,,,,,,,
907,08-01-2023,CUST907,Female,45,Electronics,1,25,25,2023,January,8,Sunday,25,0,No,31-45,Winter,1,2023-01,,,,,,,,
908,29-12-2023,CUST908,Male,46,Beauty,4,300,1200,2023,December,29,Friday,300,1,Yes,46+,Winter,4,2023-12,,,,,,,,
909,01-10-2023,CUST909,Male,26,Electronics,1,300,300,2023,October,1,Sunday,300,1,No,18-30,Autumn,4,2023-10,,,,,,,,
910,06-03-2023,CUST910,Female,20,Beauty,3,50,150,2023,March,6,Monday,50,0,No,18-30,Summer,1,2023-03,,,,,,,,
911,21-05-2023,CUST911,Male,42,Electronics,3,300,900,2023,May,21,Sunday,300,1,No,31-45,Summer,2,2023-05,,,,,,,,
912,24-01-2023,CUST912,Male,51,Beauty,3,50,150,2023,January,24,Tuesday,50,1,No,46+,Winter,1,2023-01,,,,,,,,
913,28-01-2023,CUST913,Male,29,Electronics,3,30,90,2023,January,28,Saturday,30,1,No,18-30,Winter,1,2023-01,,,,,,,,
914,11-10-2023,CUST914,Female,59,Electronics,1,500,500,2023,October,11,Wednesday,500,0,No,46+,Autumn,4,2023-10,,,,,,,,
915,30-05-2023,CUST915,Female,26,Beauty,3,30,90,2023,May,30,Tuesday,30,0,No,18-30,Summer,2,2023-05,,,,,,,,
916,24-12-2023,CUST916,Female,32,Electronics,1,50,50,2023,December,24,Sunday,50,0,No,31-45,Winter,4,2023-12,,,,,,,,
917,06-03-2023,CUST917,Female,57,Electronics,4,50,200,2023,March,6,Monday,50,0,No,46+,Summer,1,2023-03,,,,,,,,
918,23-11-2023,CUST918,Female,42,Electronics,3,30,90,2023,November,23,Thursday,30,0,No,31-45,Autumn,4,2023-11,,,,,,,,
919,09-09-2023,CUST919,Female,22,Beauty,2,25,50,2023,September,9,Saturday,25,0,No,18-30,Monsoon,3,2023-09,,,,,,,,
920,22-02-2023,CUST920,Female,28,Beauty,3,25,75,2023,February,22,Wednesday,25,0,No,18-30,Winter,1,2023-02,,,,,,,,
921,07-01-2023,CUST921,Male,51,Electronics,3,25,75,2023,January,7,Saturday,25,1,No,46+,Winter,1,2023-01,,,,,,,,
922,21-10-2023,CUST922,Male,41,Electronics,1,50,50,2023,October,21,Saturday,50,1,No,31-45,Autumn,4,2023-10,,,,,,,,
923,26-05-2023,CUST923,Male,32,Beauty,3,300,900,2023,May,26,Friday,300,1,No,31-45,Summer,2,2023-05,,,,,,,,
924,29-08-2023,CUST924,Male,55,Beauty,2,50,100,2023,August,29,Tuesday,50,1,No,46+,Monsoon,3,2023-08,,,,,,,,
925,03-09-2023,CUST925,Male,25,Electronics,1,300,300,2023,September,3,Sunday,300,1,No,18-30,Monsoon,3,2023-09,,,,,,,,
926,14-08-2023,CUST926,Male,22,Electronics,1,30,30,2023,August,14,Monday,30,1,No,18-30,Monsoon,3,2023-08,,,,,,,,
927,24-06-2023,CUST927,Male,43,Electronics,4,500,2000,2023,June,24,Saturday,500,1,Yes,31-45,Monsoon,2,2023-06,,,,,,,,
928,05-04-2023,CUST928,Female,35,Clothing,4,300,1200,2023,April,5,Wednesday,300,0,Yes,31-45,Summer,2,2023-04,,,,,,,,
929,27-01-2023,CUST929,Female,23,Beauty,3,25,75,2023,January,27,Friday,25,0,No,18-30,Winter,1,2023-01,,,,,,,,
930,10-05-2023,CUST930,Male,54,Clothing,4,50,200,2023,May,10,Wednesday,50,1,No,46+,Summer,2,2023-05,,,,,,,,
931,02-09-2023,CUST931,Male,30,Beauty,4,30,120,2023,September,2,Saturday,30,1,No,18-30,Monsoon,3,2023-09,,,,,,,,
932,28-02-2023,CUST932,Female,45,Beauty,4,25,100,2023,February,28,Tuesday,25,0,No,31-45,Winter,1,2023-02,,,,,,,,
933,03-02-2023,CUST933,Male,22,Beauty,1,30,30,2023,February,3,Friday,30,1,No,18-30,Winter,1,2023-02,,,,,,,,
934,25-07-2023,CUST934,Male,30,Beauty,1,500,500,2023,July,25,Tuesday,500,1,No,18-30,Monsoon,3,2023-07,,,,,,,,
935,09-09-2023,CUST935,Female,34,Beauty,1,50,50,2023,September,9,Saturday,50,0,No,31-45,Monsoon,3,2023-09,,,,,,,,
936,07-02-2023,CUST936,Male,57,Beauty,4,50,200,2023,February,7,Tuesday,50,1,No,46+,Winter,1,2023-02,,,,,,,,
937,23-10-2023,CUST937,Female,62,Beauty,1,500,500,2023,October,23,Monday,500,0,No,46+,Autumn,4,2023-10,,,,,,,,
938,19-11-2023,CUST938,Male,49,Clothing,4,50,200,2023,November,19,Sunday,50,1,No,46+,Autumn,4,2023-11,,,,,,,,
939,18-12-2023,CUST939,Female,46,Electronics,1,300,300,2023,December,18,Monday,300,0,No,46+,Winter,4,2023-12,,,,,,,,
940,28-01-2023,CUST940,Female,20,Electronics,1,30,30,2023,January,28,Saturday,30,0,No,18-30,Winter,1,2023-01,,,,,,,,
941,19-03-2023,CUST941,Female,57,Clothing,2,25,50,2023,March,19,Sunday,25,0,No,46+,Summer,1,2023-03,,,,,,,,
942,18-03-2023,CUST942,Male,51,Clothing,3,500,1500,2023,March,18,Saturday,500,1,Yes,46+,Summer,1,2023-03,,,,,,,,
943,16-10-2023,CUST943,Female,57,Clothing,4,300,1200,2023,October,16,Monday,300,0,Yes,46+,Autumn,4,2023-10,,,,,,,,
944,05-06-2023,CUST944,Male,44,Clothing,2,25,50,2023,June,5,Monday,25,1,No,31-45,Monsoon,2,2023-06,,,,,,,,
945,13-02-2023,CUST945,Male,30,Beauty,1,25,25,2023,February,13,Monday,25,1,No,18-30,Winter,1,2023-02,,,,,,,,
946,08-05-2023,CUST946,Male,62,Electronics,4,500,2000,2023,May,8,Monday,500,1,Yes,46+,Summer,2,2023-05,,,,,,,,
947,02-03-2023,CUST947,Male,50,Beauty,1,300,300,2023,March,2,Thursday,300,1,No,46+,Summer,1,2023-03,,,,,,,,
948,13-10-2023,CUST948,Female,23,Electronics,3,25,75,2023,October,13,Friday,25,0,No,18-30,Autumn,4,2023-10,,,,,,,,
949,02-08-2023,CUST949,Female,41,Electronics,2,25,50,2023,August,2,Wednesday,25,0,No,31-45,Monsoon,3,2023-08,,,,,,,,
950,07-11-2023,CUST950,Male,36,Clothing,3,300,900,2023,November,7,Tuesday,300,1,No,31-45,Autumn,4,2023-11,,,,,,,,
951,02-11-2023,CUST951,Male,33,Beauty,2,50,100,2023,November,2,Thursday,50,1,No,31-45,Autumn,4,2023-11,,,,,,,,
952,13-11-2023,CUST952,Female,57,Clothing,1,25,25,2023,November,13,Monday,25,0,No,46+,Autumn,4,2023-11,,,,,,,,
953,26-04-2023,CUST953,Male,45,Beauty,3,30,90,2023,April,26,Wednesday,30,1,No,31-45,Summer,2,2023-04,,,,,,,,
954,25-09-2023,CUST954,Female,50,Electronics,3,300,900,2023,September,25,Monday,300,0,No,46+,Monsoon,3,2023-09,,,,,,,,
955,14-07-2023,CUST955,Male,58,Clothing,1,25,25,2023,July,14,Friday,25,1,No,46+,Monsoon,3,2023-07,,,,,,,,
956,19-08-2023,CUST956,Male,30,Clothing,3,500,1500,2023,August,19,Saturday,500,1,Yes,18-30,Monsoon,3,2023-08,,,,,,,,
